experiment,condition,model,seed,base_test_acc,best_test_acc,best_val_acc,best_alpha,delta_pp,test_acc_a0.0,test_acc_a0.3,test_acc_a0.5,test_acc_a0.7,test_acc_a1.0
E,dataset=wine,"RF(20,d3)",55,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,"RF(20,d3)",56,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,"RF(20,d3)",57,0.9722222222222222,0.9722222222222222,1.0,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,"RF(20,d3)",58,0.9444444444444444,0.9444444444444444,1.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,"RF(20,d3)",59,0.9444444444444444,0.9444444444444444,1.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,"RF(20,d3)",60,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,"RF(20,d3)",61,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,XGB(sm),42,0.9722222222222222,0.9722222222222222,1.0,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),43,0.9722222222222222,0.9722222222222222,1.0,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),44,1.0,1.0,0.9090909090909091,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,XGB(sm),45,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),46,0.9166666666666666,0.9166666666666666,1.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,XGB(sm),47,1.0,1.0,0.9545454545454546,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,XGB(sm),48,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,XGB(sm),49,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),50,1.0,1.0,0.8636363636363636,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,XGB(sm),51,0.9722222222222222,0.9722222222222222,1.0,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),52,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),53,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,XGB(sm),54,0.9444444444444444,0.9444444444444444,1.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,XGB(sm),55,0.9722222222222222,0.9722222222222222,0.8636363636363636,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),56,0.9722222222222222,0.9722222222222222,1.0,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),57,0.9722222222222222,0.9722222222222222,1.0,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),58,0.8888888888888888,0.8888888888888888,1.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,XGB(sm),59,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),60,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,XGB(sm),61,0.9722222222222222,0.9722222222222222,0.9090909090909091,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,GB(sm),42,0.9444444444444444,0.9444444444444444,1.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,GB(sm),43,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,GB(sm),44,0.8888888888888888,0.8888888888888888,0.7727272727272727,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,GB(sm),45,0.9444444444444444,0.9444444444444444,0.8636363636363636,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,GB(sm),46,0.8611111111111112,0.8611111111111112,1.0,0.0,0.0,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112
E,dataset=wine,GB(sm),47,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,GB(sm),48,0.8888888888888888,0.8888888888888888,1.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,GB(sm),49,1.0,1.0,0.9090909090909091,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,GB(sm),50,0.9722222222222222,0.9722222222222222,0.9090909090909091,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,GB(sm),51,0.8333333333333334,0.8333333333333334,0.8181818181818182,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
E,dataset=wine,GB(sm),52,0.9166666666666666,0.9166666666666666,0.8636363636363636,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,GB(sm),53,0.8888888888888888,0.8888888888888888,0.9090909090909091,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,GB(sm),54,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,GB(sm),55,0.9444444444444444,0.9444444444444444,0.8636363636363636,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,GB(sm),56,0.8888888888888888,0.8888888888888888,1.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,GB(sm),57,0.9166666666666666,0.9166666666666666,0.9090909090909091,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,GB(sm),58,0.8888888888888888,0.8888888888888888,1.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,GB(sm),59,0.9166666666666666,0.9166666666666666,1.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,GB(sm),60,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,GB(sm),61,1.0,1.0,0.8181818181818182,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,DT(d5),42,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,DT(d5),43,0.8888888888888888,0.8888888888888888,0.9090909090909091,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,DT(d5),44,0.9166666666666666,0.9166666666666666,0.7727272727272727,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,DT(d5),45,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d5),46,0.8333333333333334,0.8333333333333334,0.8636363636363636,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
E,dataset=wine,DT(d5),47,0.8888888888888888,0.8888888888888888,0.8181818181818182,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,DT(d5),48,0.8055555555555556,0.8055555555555556,0.9545454545454546,0.0,0.0,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556
E,dataset=wine,DT(d5),49,0.9444444444444444,0.9444444444444444,0.8181818181818182,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d5),50,0.9444444444444444,0.9444444444444444,0.7727272727272727,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d5),51,0.9444444444444444,0.9444444444444444,0.9090909090909091,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d5),52,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d5),53,0.8888888888888888,0.8888888888888888,0.9545454545454546,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,DT(d5),54,0.8888888888888888,0.8888888888888888,0.8636363636363636,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,DT(d5),55,0.9444444444444444,0.9444444444444444,0.8636363636363636,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d5),56,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,DT(d5),57,0.7222222222222222,0.7222222222222222,0.8636363636363636,0.0,0.0,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222
E,dataset=wine,DT(d5),58,0.8611111111111112,0.8611111111111112,0.9545454545454546,0.0,0.0,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112
E,dataset=wine,DT(d5),59,0.9166666666666666,0.9166666666666666,0.9090909090909091,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,DT(d5),60,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d5),61,1.0,1.0,0.8181818181818182,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,DT(d3),42,0.8888888888888888,0.8888888888888888,0.9545454545454546,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,DT(d3),43,0.9166666666666666,0.9166666666666666,0.8636363636363636,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,DT(d3),44,0.8888888888888888,0.8888888888888888,0.7727272727272727,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,DT(d3),45,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d3),46,0.8333333333333334,0.8333333333333334,0.8636363636363636,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
E,dataset=wine,DT(d3),47,0.8611111111111112,0.8611111111111112,0.8181818181818182,0.0,0.0,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112
E,dataset=wine,DT(d3),48,0.8888888888888888,0.8888888888888888,0.9090909090909091,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,DT(d3),49,0.9444444444444444,0.9444444444444444,0.8181818181818182,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d3),50,0.9444444444444444,0.9444444444444444,0.7727272727272727,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d3),51,0.9444444444444444,0.9444444444444444,0.9090909090909091,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d3),52,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d3),53,0.8611111111111112,0.8611111111111112,0.9545454545454546,0.0,0.0,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112
E,dataset=wine,DT(d3),54,0.8611111111111112,0.8611111111111112,0.8181818181818182,0.0,0.0,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112
E,dataset=wine,DT(d3),55,0.9444444444444444,0.9444444444444444,0.8636363636363636,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d3),56,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,DT(d3),57,0.8055555555555556,0.8055555555555556,0.9545454545454546,0.0,0.0,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556
E,dataset=wine,DT(d3),58,0.8888888888888888,0.8888888888888888,0.9545454545454546,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
E,dataset=wine,DT(d3),59,0.9166666666666666,0.9166666666666666,0.9090909090909091,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,DT(d3),60,0.9444444444444444,0.9444444444444444,0.8636363636363636,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,DT(d3),61,1.0,1.0,0.7727272727272727,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,KNN(k5),42,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,KNN(k5),43,0.9444444444444444,0.9444444444444444,1.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,KNN(k5),44,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,KNN(k5),45,0.9444444444444444,0.9444444444444444,1.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,KNN(k5),46,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
E,dataset=wine,KNN(k5),47,0.9444444444444444,0.9444444444444444,0.8636363636363636,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,KNN(k5),48,0.9722222222222222,0.9722222222222222,1.0,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,KNN(k5),49,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,KNN(k5),50,0.9444444444444444,0.9444444444444444,0.8636363636363636,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,KNN(k5),51,1.0,1.0,0.9090909090909091,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,KNN(k5),52,0.9722222222222222,0.9722222222222222,1.0,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,KNN(k5),53,0.9722222222222222,0.9722222222222222,0.9090909090909091,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,KNN(k5),54,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,KNN(k5),55,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,KNN(k5),56,0.9722222222222222,0.9722222222222222,0.9090909090909091,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,KNN(k5),57,0.9722222222222222,0.9722222222222222,1.0,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,KNN(k5),58,0.9444444444444444,0.9444444444444444,1.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
E,dataset=wine,KNN(k5),59,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,KNN(k5),60,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,KNN(k5),61,0.9722222222222222,0.9722222222222222,0.9545454545454546,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
E,dataset=wine,KNN(k10),42,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E,dataset=wine,KNN(k10),43,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
